lon,lat,area,key
146.96,-41.60,Launceston,146.96|-41.60
146.97,-41.60,Launceston,146.97|-41.60
146.97,-41.59,Launceston,146.97|-41.59
146.98,-41.59,Launceston,146.98|-41.59
146.95,-41.58,Launceston,146.95|-41.58
146.96,-41.58,Launceston,146.96|-41.58
146.97,-41.58,Launceston,146.97|-41.58
146.98,-41.58,Launceston,146.98|-41.58
146.99,-41.58,Launceston,146.99|-41.58
147.01,-41.58,Launceston,147.01|-41.58
147.02,-41.58,Launceston,147.02|-41.58
146.95,-41.57,Launceston,146.95|-41.57
146.96,-41.57,Launceston,146.96|-41.57
146.97,-41.57,Launceston,146.97|-41.57
146.98,-41.57,Launceston,146.98|-41.57
146.99,-41.57,Launceston,146.99|-41.57
147.00,-41.57,Launceston,147.00|-41.57
147.01,-41.57,Launceston,147.01|-41.57
147.02,-41.57,Launceston,147.02|-41.57
147.03,-41.57,Launceston,147.03|-41.57
147.04,-41.57,Launceston,147.04|-41.57
147.05,-41.57,Launceston,147.05|-41.57
146.96,-41.56,Launceston,146.96|-41.56
146.97,-41.56,Launceston,146.97|-41.56
146.98,-41.56,Launceston,146.98|-41.56
146.99,-41.56,Launceston,146.99|-41.56
147.00,-41.56,Launceston,147.00|-41.56
147.01,-41.56,Launceston,147.01|-41.56
147.02,-41.56,Launceston,147.02|-41.56
147.03,-41.56,Launceston,147.03|-41.56
147.04,-41.56,Launceston,147.04|-41.56
147.05,-41.56,Launceston,147.05|-41.56
147.06,-41.56,Launceston,147.06|-41.56
146.97,-41.55,Launceston,146.97|-41.55
146.98,-41.55,Launceston,146.98|-41.55
146.99,-41.55,Launceston,146.99|-41.55
147.00,-41.55,Launceston,147.00|-41.55
147.01,-41.55,Launceston,147.01|-41.55
147.02,-41.55,Launceston,147.02|-41.55
147.03,-41.55,Launceston,147.03|-41.55
147.04,-41.55,Launceston,147.04|-41.55
147.05,-41.55,Launceston,147.05|-41.55
147.06,-41.55,Launceston,147.06|-41.55
147.07,-41.55,Launceston,147.07|-41.55
147.08,-41.55,Launceston,147.08|-41.55
146.97,-41.54,Launceston,146.97|-41.54
146.98,-41.54,Launceston,146.98|-41.54
146.99,-41.54,Launceston,146.99|-41.54
147.00,-41.54,Launceston,147.00|-41.54
147.01,-41.54,Launceston,147.01|-41.54
147.02,-41.54,Launceston,147.02|-41.54
147.03,-41.54,Launceston,147.03|-41.54
147.04,-41.54,Launceston,147.04|-41.54
147.05,-41.54,Launceston,147.05|-41.54
147.06,-41.54,Launceston,147.06|-41.54
147.07,-41.54,Launceston,147.07|-41.54
147.08,-41.54,Launceston,147.08|-41.54
147.09,-41.54,Launceston,147.09|-41.54
146.98,-41.53,Launceston,146.98|-41.53
146.99,-41.53,Launceston,146.99|-41.53
147.00,-41.53,Launceston,147.00|-41.53
147.01,-41.53,Launceston,147.01|-41.53
147.02,-41.53,Launceston,147.02|-41.53
147.03,-41.53,Launceston,147.03|-41.53
147.04,-41.53,Launceston,147.04|-41.53
147.05,-41.53,Launceston,147.05|-41.53
147.06,-41.53,Launceston,147.06|-41.53
147.07,-41.53,Launceston,147.07|-41.53
146.97,-41.52,Launceston,146.97|-41.52
146.98,-41.52,Launceston,146.98|-41.52
146.99,-41.52,Launceston,146.99|-41.52
147.00,-41.52,Launceston,147.00|-41.52
147.01,-41.52,Launceston,147.01|-41.52
147.02,-41.52,Launceston,147.02|-41.52
147.03,-41.52,Launceston,147.03|-41.52
147.04,-41.52,Launceston,147.04|-41.52
147.05,-41.52,Launceston,147.05|-41.52
147.06,-41.52,Launceston,147.06|-41.52
147.07,-41.52,Launceston,147.07|-41.52
146.95,-41.51,Launceston,146.95|-41.51
146.97,-41.51,Launceston,146.97|-41.51
146.98,-41.51,Launceston,146.98|-41.51
146.99,-41.51,Launceston,146.99|-41.51
147.00,-41.51,Launceston,147.00|-41.51
147.01,-41.51,Launceston,147.01|-41.51
147.02,-41.51,Launceston,147.02|-41.51
147.03,-41.51,Launceston,147.03|-41.51
147.04,-41.51,Launceston,147.04|-41.51
147.05,-41.51,Launceston,147.05|-41.51
147.06,-41.51,Launceston,147.06|-41.51
147.07,-41.51,Launceston,147.07|-41.51
147.08,-41.51,Launceston,147.08|-41.51
147.09,-41.51,Launceston,147.09|-41.51
146.95,-41.50,Launceston,146.95|-41.50
146.96,-41.50,Launceston,146.96|-41.50
146.97,-41.50,Launceston,146.97|-41.50
146.98,-41.50,Launceston,146.98|-41.50
146.99,-41.50,Launceston,146.99|-41.50
147.00,-41.50,Launceston,147.00|-41.50
147.01,-41.50,Launceston,147.01|-41.50
147.02,-41.50,Launceston,147.02|-41.50
147.03,-41.50,Launceston,147.03|-41.50
147.04,-41.50,Launceston,147.04|-41.50
147.05,-41.50,Launceston,147.05|-41.50
147.06,-41.50,Launceston,147.06|-41.50
147.07,-41.50,Launceston,147.07|-41.50
147.08,-41.50,Launceston,147.08|-41.50
147.09,-41.50,Launceston,147.09|-41.50
147.10,-41.50,Launceston,147.10|-41.50
147.11,-41.50,Launceston,147.11|-41.50
147.18,-41.50,Launceston,147.18|-41.50
147.19,-41.50,Launceston,147.19|-41.50
147.20,-41.50,Launceston,147.20|-41.50
147.21,-41.50,Launceston,147.21|-41.50
147.26,-41.50,Launceston,147.26|-41.50
146.94,-41.49,Launceston,146.94|-41.49
146.95,-41.49,Launceston,146.95|-41.49
146.96,-41.49,Launceston,146.96|-41.49
146.97,-41.49,Launceston,146.97|-41.49
146.98,-41.49,Launceston,146.98|-41.49
146.99,-41.49,Launceston,146.99|-41.49
147.00,-41.49,Launceston,147.00|-41.49
147.01,-41.49,Launceston,147.01|-41.49
147.02,-41.49,Launceston,147.02|-41.49
147.03,-41.49,Launceston,147.03|-41.49
147.04,-41.49,Launceston,147.04|-41.49
147.05,-41.49,Launceston,147.05|-41.49
147.06,-41.49,Launceston,147.06|-41.49
147.07,-41.49,Launceston,147.07|-41.49
147.08,-41.49,Launceston,147.08|-41.49
147.09,-41.49,Launceston,147.09|-41.49
147.10,-41.49,Launceston,147.10|-41.49
147.11,-41.49,Launceston,147.11|-41.49
147.12,-41.49,Launceston,147.12|-41.49
147.13,-41.49,Launceston,147.13|-41.49
147.14,-41.49,Launceston,147.14|-41.49
147.15,-41.49,Launceston,147.15|-41.49
147.16,-41.49,Launceston,147.16|-41.49
147.17,-41.49,Launceston,147.17|-41.49
147.18,-41.49,Launceston,147.18|-41.49
147.19,-41.49,Launceston,147.19|-41.49
147.20,-41.49,Launceston,147.20|-41.49
147.21,-41.49,Launceston,147.21|-41.49
147.22,-41.49,Launceston,147.22|-41.49
147.26,-41.49,Launceston,147.26|-41.49
147.27,-41.49,Launceston,147.27|-41.49
147.28,-41.49,Launceston,147.28|-41.49
147.29,-41.49,Launceston,147.29|-41.49
146.93,-41.48,Launceston,146.93|-41.48
146.94,-41.48,Launceston,146.94|-41.48
146.95,-41.48,Launceston,146.95|-41.48
146.96,-41.48,Launceston,146.96|-41.48
146.97,-41.48,Launceston,146.97|-41.48
146.98,-41.48,Launceston,146.98|-41.48
146.99,-41.48,Launceston,146.99|-41.48
147.00,-41.48,Launceston,147.00|-41.48
147.01,-41.48,Launceston,147.01|-41.48
147.02,-41.48,Launceston,147.02|-41.48
147.03,-41.48,Launceston,147.03|-41.48
147.04,-41.48,Launceston,147.04|-41.48
147.05,-41.48,Launceston,147.05|-41.48
147.06,-41.48,Launceston,147.06|-41.48
147.07,-41.48,Launceston,147.07|-41.48
147.08,-41.48,Launceston,147.08|-41.48
147.09,-41.48,Launceston,147.09|-41.48
147.10,-41.48,Launceston,147.10|-41.48
147.11,-41.48,Launceston,147.11|-41.48
147.12,-41.48,Launceston,147.12|-41.48
147.13,-41.48,Launceston,147.13|-41.48
147.14,-41.48,Launceston,147.14|-41.48
147.15,-41.48,Launceston,147.15|-41.48
147.16,-41.48,Launceston,147.16|-41.48
147.17,-41.48,Launceston,147.17|-41.48
147.18,-41.48,Launceston,147.18|-41.48
147.19,-41.48,Launceston,147.19|-41.48
147.20,-41.48,Launceston,147.20|-41.48
147.21,-41.48,Launceston,147.21|-41.48
147.22,-41.48,Launceston,147.22|-41.48
147.23,-41.48,Launceston,147.23|-41.48
147.24,-41.48,Launceston,147.24|-41.48
147.26,-41.48,Launceston,147.26|-41.48
147.27,-41.48,Launceston,147.27|-41.48
147.28,-41.48,Launceston,147.28|-41.48
147.29,-41.48,Launceston,147.29|-41.48
146.93,-41.47,Launceston,146.93|-41.47
146.94,-41.47,Launceston,146.94|-41.47
146.95,-41.47,Launceston,146.95|-41.47
146.96,-41.47,Launceston,146.96|-41.47
146.97,-41.47,Launceston,146.97|-41.47
146.98,-41.47,Launceston,146.98|-41.47
146.99,-41.47,Launceston,146.99|-41.47
147.00,-41.47,Launceston,147.00|-41.47
147.01,-41.47,Launceston,147.01|-41.47
147.02,-41.47,Launceston,147.02|-41.47
147.03,-41.47,Launceston,147.03|-41.47
147.04,-41.47,Launceston,147.04|-41.47
147.05,-41.47,Launceston,147.05|-41.47
147.06,-41.47,Launceston,147.06|-41.47
147.07,-41.47,Launceston,147.07|-41.47
147.08,-41.47,Launceston,147.08|-41.47
147.09,-41.47,Launceston,147.09|-41.47
147.10,-41.47,Launceston,147.10|-41.47
147.11,-41.47,Launceston,147.11|-41.47
147.12,-41.47,Launceston,147.12|-41.47
147.13,-41.47,Launceston,147.13|-41.47
147.14,-41.47,Launceston,147.14|-41.47
147.15,-41.47,Launceston,147.15|-41.47
147.16,-41.47,Launceston,147.16|-41.47
147.17,-41.47,Launceston,147.17|-41.47
147.18,-41.47,Launceston,147.18|-41.47
147.19,-41.47,Launceston,147.19|-41.47
147.20,-41.47,Launceston,147.20|-41.47
147.21,-41.47,Launceston,147.21|-41.47
147.22,-41.47,Launceston,147.22|-41.47
147.23,-41.47,Launceston,147.23|-41.47
147.24,-41.47,Launceston,147.24|-41.47
147.25,-41.47,Launceston,147.25|-41.47
147.26,-41.47,Launceston,147.26|-41.47
147.27,-41.47,Launceston,147.27|-41.47
147.28,-41.47,Launceston,147.28|-41.47
146.93,-41.46,Launceston,146.93|-41.46
146.94,-41.46,Launceston,146.94|-41.46
146.95,-41.46,Launceston,146.95|-41.46
146.96,-41.46,Launceston,146.96|-41.46
146.97,-41.46,Launceston,146.97|-41.46
146.98,-41.46,Launceston,146.98|-41.46
146.99,-41.46,Launceston,146.99|-41.46
147.00,-41.46,Launceston,147.00|-41.46
147.01,-41.46,Launceston,147.01|-41.46
147.02,-41.46,Launceston,147.02|-41.46
147.03,-41.46,Launceston,147.03|-41.46
147.04,-41.46,Launceston,147.04|-41.46
147.05,-41.46,Launceston,147.05|-41.46
147.06,-41.46,Launceston,147.06|-41.46
147.07,-41.46,Launceston,147.07|-41.46
147.08,-41.46,Launceston,147.08|-41.46
147.09,-41.46,Launceston,147.09|-41.46
147.10,-41.46,Launceston,147.10|-41.46
147.11,-41.46,Launceston,147.11|-41.46
147.12,-41.46,Launceston,147.12|-41.46
147.13,-41.46,Launceston,147.13|-41.46
147.14,-41.46,Launceston,147.14|-41.46
147.15,-41.46,Launceston,147.15|-41.46
147.16,-41.46,Launceston,147.16|-41.46
147.17,-41.46,Launceston,147.17|-41.46
147.18,-41.46,Launceston,147.18|-41.46
147.19,-41.46,Launceston,147.19|-41.46
147.20,-41.46,Launceston,147.20|-41.46
147.21,-41.46,Launceston,147.21|-41.46
147.22,-41.46,Launceston,147.22|-41.46
147.23,-41.46,Launceston,147.23|-41.46
147.24,-41.46,Launceston,147.24|-41.46
147.25,-41.46,Launceston,147.25|-41.46
147.26,-41.46,Launceston,147.26|-41.46
147.27,-41.46,Launceston,147.27|-41.46
146.93,-41.45,Launceston,146.93|-41.45
146.95,-41.45,Launceston,146.95|-41.45
146.96,-41.45,Launceston,146.96|-41.45
146.97,-41.45,Launceston,146.97|-41.45
146.98,-41.45,Launceston,146.98|-41.45
146.99,-41.45,Launceston,146.99|-41.45
147.00,-41.45,Launceston,147.00|-41.45
147.01,-41.45,Launceston,147.01|-41.45
147.02,-41.45,Launceston,147.02|-41.45
147.03,-41.45,Launceston,147.03|-41.45
147.04,-41.45,Launceston,147.04|-41.45
147.05,-41.45,Launceston,147.05|-41.45
147.06,-41.45,Launceston,147.06|-41.45
147.07,-41.45,Launceston,147.07|-41.45
147.08,-41.45,Launceston,147.08|-41.45
147.09,-41.45,Launceston,147.09|-41.45
147.10,-41.45,Launceston,147.10|-41.45
147.11,-41.45,Launceston,147.11|-41.45
147.12,-41.45,Launceston,147.12|-41.45
147.13,-41.45,Launceston,147.13|-41.45
147.14,-41.45,Launceston,147.14|-41.45
147.15,-41.45,Launceston,147.15|-41.45
147.16,-41.45,Launceston,147.16|-41.45
147.17,-41.45,Launceston,147.17|-41.45
147.18,-41.45,Launceston,147.18|-41.45
147.19,-41.45,Launceston,147.19|-41.45
147.20,-41.45,Launceston,147.20|-41.45
147.21,-41.45,Launceston,147.21|-41.45
147.22,-41.45,Launceston,147.22|-41.45
147.23,-41.45,Launceston,147.23|-41.45
147.24,-41.45,Launceston,147.24|-41.45
147.25,-41.45,Launceston,147.25|-41.45
147.26,-41.45,Launceston,147.26|-41.45
147.27,-41.45,Launceston,147.27|-41.45
146.97,-41.44,Launceston,146.97|-41.44
146.98,-41.44,Launceston,146.98|-41.44
146.99,-41.44,Launceston,146.99|-41.44
147.00,-41.44,Launceston,147.00|-41.44
147.01,-41.44,Launceston,147.01|-41.44
147.02,-41.44,Launceston,147.02|-41.44
147.03,-41.44,Launceston,147.03|-41.44
147.04,-41.44,Launceston,147.04|-41.44
147.05,-41.44,Launceston,147.05|-41.44
147.06,-41.44,Launceston,147.06|-41.44
147.07,-41.44,Launceston,147.07|-41.44
147.08,-41.44,Launceston,147.08|-41.44
147.09,-41.44,Launceston,147.09|-41.44
147.10,-41.44,Launceston,147.10|-41.44
147.11,-41.44,Launceston,147.11|-41.44
147.12,-41.44,Launceston,147.12|-41.44
147.13,-41.44,Launceston,147.13|-41.44
147.14,-41.44,Launceston,147.14|-41.44
147.15,-41.44,Launceston,147.15|-41.44
147.16,-41.44,Launceston,147.16|-41.44
147.17,-41.44,Launceston,147.17|-41.44
147.18,-41.44,Launceston,147.18|-41.44
147.19,-41.44,Launceston,147.19|-41.44
147.20,-41.44,Launceston,147.20|-41.44
147.21,-41.44,Launceston,147.21|-41.44
147.22,-41.44,Launceston,147.22|-41.44
147.23,-41.44,Launceston,147.23|-41.44
147.24,-41.44,Launceston,147.24|-41.44
147.25,-41.44,Launceston,147.25|-41.44
147.26,-41.44,Launceston,147.26|-41.44
146.98,-41.43,Launceston,146.98|-41.43
146.99,-41.43,Launceston,146.99|-41.43
147.00,-41.43,Launceston,147.00|-41.43
147.01,-41.43,Launceston,147.01|-41.43
147.02,-41.43,Launceston,147.02|-41.43
147.03,-41.43,Launceston,147.03|-41.43
147.04,-41.43,Launceston,147.04|-41.43
147.05,-41.43,Launceston,147.05|-41.43
147.06,-41.43,Launceston,147.06|-41.43
147.07,-41.43,Launceston,147.07|-41.43
147.08,-41.43,Launceston,147.08|-41.43
147.09,-41.43,Launceston,147.09|-41.43
147.10,-41.43,Launceston,147.10|-41.43
147.11,-41.43,Launceston,147.11|-41.43
147.12,-41.43,Launceston,147.12|-41.43
147.13,-41.43,Launceston,147.13|-41.43
147.14,-41.43,Launceston,147.14|-41.43
147.15,-41.43,Launceston,147.15|-41.43
147.16,-41.43,Launceston,147.16|-41.43
147.17,-41.43,Launceston,147.17|-41.43
147.18,-41.43,Launceston,147.18|-41.43
147.19,-41.43,Launceston,147.19|-41.43
147.20,-41.43,Launceston,147.20|-41.43
147.21,-41.43,Launceston,147.21|-41.43
147.22,-41.43,Launceston,147.22|-41.43
147.23,-41.43,Launceston,147.23|-41.43
146.98,-41.42,Launceston,146.98|-41.42
146.99,-41.42,Launceston,146.99|-41.42
147.00,-41.42,Launceston,147.00|-41.42
147.01,-41.42,Launceston,147.01|-41.42
147.02,-41.42,Launceston,147.02|-41.42
147.03,-41.42,Launceston,147.03|-41.42
147.04,-41.42,Launceston,147.04|-41.42
147.05,-41.42,Launceston,147.05|-41.42
147.06,-41.42,Launceston,147.06|-41.42
147.07,-41.42,Launceston,147.07|-41.42
147.08,-41.42,Launceston,147.08|-41.42
147.09,-41.42,Launceston,147.09|-41.42
147.10,-41.42,Launceston,147.10|-41.42
147.11,-41.42,Launceston,147.11|-41.42
147.12,-41.42,Launceston,147.12|-41.42
147.13,-41.42,Launceston,147.13|-41.42
147.14,-41.42,Launceston,147.14|-41.42
147.15,-41.42,Launceston,147.15|-41.42
147.16,-41.42,Launceston,147.16|-41.42
147.17,-41.42,Launceston,147.17|-41.42
147.18,-41.42,Launceston,147.18|-41.42
147.19,-41.42,Launceston,147.19|-41.42
147.20,-41.42,Launceston,147.20|-41.42
147.21,-41.42,Launceston,147.21|-41.42
147.22,-41.42,Launceston,147.22|-41.42
147.23,-41.42,Launceston,147.23|-41.42
147.00,-41.41,Launceston,147.00|-41.41
147.01,-41.41,Launceston,147.01|-41.41
147.02,-41.41,Launceston,147.02|-41.41
147.03,-41.41,Launceston,147.03|-41.41
147.04,-41.41,Launceston,147.04|-41.41
147.05,-41.41,Launceston,147.05|-41.41
147.06,-41.41,Launceston,147.06|-41.41
147.07,-41.41,Launceston,147.07|-41.41
147.08,-41.41,Launceston,147.08|-41.41
147.09,-41.41,Launceston,147.09|-41.41
147.10,-41.41,Launceston,147.10|-41.41
147.11,-41.41,Launceston,147.11|-41.41
147.12,-41.41,Launceston,147.12|-41.41
147.13,-41.41,Launceston,147.13|-41.41
147.14,-41.41,Launceston,147.14|-41.41
147.15,-41.41,Launceston,147.15|-41.41
147.16,-41.41,Launceston,147.16|-41.41
147.17,-41.41,Launceston,147.17|-41.41
147.18,-41.41,Launceston,147.18|-41.41
147.19,-41.41,Launceston,147.19|-41.41
147.20,-41.41,Launceston,147.20|-41.41
147.21,-41.41,Launceston,147.21|-41.41
147.22,-41.41,Launceston,147.22|-41.41
147.01,-41.40,Launceston,147.01|-41.40
147.02,-41.40,Launceston,147.02|-41.40
147.03,-41.40,Launceston,147.03|-41.40
147.04,-41.40,Launceston,147.04|-41.40
147.05,-41.40,Launceston,147.05|-41.40
147.06,-41.40,Launceston,147.06|-41.40
147.07,-41.40,Launceston,147.07|-41.40
147.08,-41.40,Launceston,147.08|-41.40
147.09,-41.40,Launceston,147.09|-41.40
147.10,-41.40,Launceston,147.10|-41.40
147.12,-41.40,Launceston,147.12|-41.40
147.13,-41.40,Launceston,147.13|-41.40
147.14,-41.40,Launceston,147.14|-41.40
147.15,-41.40,Launceston,147.15|-41.40
147.16,-41.40,Launceston,147.16|-41.40
147.17,-41.40,Launceston,147.17|-41.40
147.18,-41.40,Launceston,147.18|-41.40
147.19,-41.40,Launceston,147.19|-41.40
147.20,-41.40,Launceston,147.20|-41.40
147.02,-41.39,Launceston,147.02|-41.39
147.03,-41.39,Launceston,147.03|-41.39
147.04,-41.39,Launceston,147.04|-41.39
147.05,-41.39,Launceston,147.05|-41.39
147.06,-41.39,Launceston,147.06|-41.39
147.07,-41.39,Launceston,147.07|-41.39
147.11,-41.39,Launceston,147.11|-41.39
147.12,-41.39,Launceston,147.12|-41.39
147.13,-41.39,Launceston,147.13|-41.39
147.14,-41.39,Launceston,147.14|-41.39
147.15,-41.39,Launceston,147.15|-41.39
147.16,-41.39,Launceston,147.16|-41.39
147.17,-41.39,Launceston,147.17|-41.39
147.18,-41.39,Launceston,147.18|-41.39
147.19,-41.39,Launceston,147.19|-41.39
147.20,-41.39,Launceston,147.20|-41.39
147.01,-41.38,Launceston,147.01|-41.38
147.02,-41.38,Launceston,147.02|-41.38
147.03,-41.38,Launceston,147.03|-41.38
147.04,-41.38,Launceston,147.04|-41.38
147.05,-41.38,Launceston,147.05|-41.38
147.06,-41.38,Launceston,147.06|-41.38
147.07,-41.38,Launceston,147.07|-41.38
147.11,-41.38,Launceston,147.11|-41.38
147.12,-41.38,Launceston,147.12|-41.38
147.13,-41.38,Launceston,147.13|-41.38
147.14,-41.38,Launceston,147.14|-41.38
147.15,-41.38,Launceston,147.15|-41.38
147.16,-41.38,Launceston,147.16|-41.38
147.18,-41.38,Launceston,147.18|-41.38
147.19,-41.38,Launceston,147.19|-41.38
146.51,-41.37,Devonport,146.51|-41.37
147.01,-41.37,Launceston,147.01|-41.37
147.02,-41.37,Launceston,147.02|-41.37
147.03,-41.37,Launceston,147.03|-41.37
147.04,-41.37,Launceston,147.04|-41.37
147.05,-41.37,Launceston,147.05|-41.37
147.06,-41.37,Launceston,147.06|-41.37
147.07,-41.37,Launceston,147.07|-41.37
147.11,-41.37,Launceston,147.11|-41.37
147.12,-41.37,Launceston,147.12|-41.37
147.13,-41.37,Launceston,147.13|-41.37
147.14,-41.37,Launceston,147.14|-41.37
146.51,-41.36,Devonport,146.51|-41.36
146.52,-41.36,Devonport,146.52|-41.36
146.53,-41.36,Devonport,146.53|-41.36
146.54,-41.36,Devonport,146.54|-41.36
146.58,-41.36,Devonport,146.58|-41.36
146.59,-41.36,Devonport,146.59|-41.36
147.03,-41.36,Launceston,147.03|-41.36
147.04,-41.36,Launceston,147.04|-41.36
147.05,-41.36,Launceston,147.05|-41.36
147.06,-41.36,Launceston,147.06|-41.36
147.07,-41.36,Launceston,147.07|-41.36
147.12,-41.36,Launceston,147.12|-41.36
147.13,-41.36,Launceston,147.13|-41.36
146.50,-41.35,Devonport,146.50|-41.35
146.51,-41.35,Devonport,146.51|-41.35
146.52,-41.35,Devonport,146.52|-41.35
146.53,-41.35,Devonport,146.53|-41.35
146.54,-41.35,Devonport,146.54|-41.35
146.55,-41.35,Devonport,146.55|-41.35
146.56,-41.35,Devonport,146.56|-41.35
146.57,-41.35,Devonport,146.57|-41.35
146.58,-41.35,Devonport,146.58|-41.35
147.02,-41.35,Launceston,147.02|-41.35
147.03,-41.35,Launceston,147.03|-41.35
147.04,-41.35,Launceston,147.04|-41.35
147.05,-41.35,Launceston,147.05|-41.35
147.06,-41.35,Launceston,147.06|-41.35
147.07,-41.35,Launceston,147.07|-41.35
146.49,-41.34,Devonport,146.49|-41.34
146.50,-41.34,Devonport,146.50|-41.34
146.51,-41.34,Devonport,146.51|-41.34
146.52,-41.34,Devonport,146.52|-41.34
146.53,-41.34,Devonport,146.53|-41.34
146.54,-41.34,Devonport,146.54|-41.34
146.55,-41.34,Devonport,146.55|-41.34
146.56,-41.34,Devonport,146.56|-41.34
146.57,-41.34,Devonport,146.57|-41.34
146.58,-41.34,Devonport,146.58|-41.34
147.06,-41.34,Launceston,147.06|-41.34
147.07,-41.34,Launceston,147.07|-41.34
146.47,-41.33,Devonport,146.47|-41.33
146.48,-41.33,Devonport,146.48|-41.33
146.49,-41.33,Devonport,146.49|-41.33
146.50,-41.33,Devonport,146.50|-41.33
146.51,-41.33,Devonport,146.51|-41.33
146.52,-41.33,Devonport,146.52|-41.33
146.53,-41.33,Devonport,146.53|-41.33
146.54,-41.33,Devonport,146.54|-41.33
146.55,-41.33,Devonport,146.55|-41.33
146.56,-41.33,Devonport,146.56|-41.33
146.57,-41.33,Devonport,146.57|-41.33
146.58,-41.33,Devonport,146.58|-41.33
146.59,-41.33,Devonport,146.59|-41.33
146.60,-41.33,Devonport,146.60|-41.33
146.61,-41.33,Devonport,146.61|-41.33
146.47,-41.32,Devonport,146.47|-41.32
146.48,-41.32,Devonport,146.48|-41.32
146.49,-41.32,Devonport,146.49|-41.32
146.50,-41.32,Devonport,146.50|-41.32
146.51,-41.32,Devonport,146.51|-41.32
146.52,-41.32,Devonport,146.52|-41.32
146.53,-41.32,Devonport,146.53|-41.32
146.54,-41.32,Devonport,146.54|-41.32
146.55,-41.32,Devonport,146.55|-41.32
146.56,-41.32,Devonport,146.56|-41.32
146.57,-41.32,Devonport,146.57|-41.32
146.58,-41.32,Devonport,146.58|-41.32
146.59,-41.32,Devonport,146.59|-41.32
146.60,-41.32,Devonport,146.60|-41.32
146.61,-41.32,Devonport,146.61|-41.32
146.62,-41.32,Devonport,146.62|-41.32
146.63,-41.32,Devonport,146.63|-41.32
146.64,-41.32,Devonport,146.64|-41.32
146.65,-41.32,Devonport,146.65|-41.32
146.45,-41.31,Devonport,146.45|-41.31
146.46,-41.31,Devonport,146.46|-41.31
146.47,-41.31,Devonport,146.47|-41.31
146.48,-41.31,Devonport,146.48|-41.31
146.49,-41.31,Devonport,146.49|-41.31
146.50,-41.31,Devonport,146.50|-41.31
146.51,-41.31,Devonport,146.51|-41.31
146.52,-41.31,Devonport,146.52|-41.31
146.53,-41.31,Devonport,146.53|-41.31
146.54,-41.31,Devonport,146.54|-41.31
146.55,-41.31,Devonport,146.55|-41.31
146.56,-41.31,Devonport,146.56|-41.31
146.57,-41.31,Devonport,146.57|-41.31
146.58,-41.31,Devonport,146.58|-41.31
146.59,-41.31,Devonport,146.59|-41.31
146.60,-41.31,Devonport,146.60|-41.31
146.61,-41.31,Devonport,146.61|-41.31
146.62,-41.31,Devonport,146.62|-41.31
146.63,-41.31,Devonport,146.63|-41.31
146.64,-41.31,Devonport,146.64|-41.31
146.45,-41.30,Devonport,146.45|-41.30
146.46,-41.30,Devonport,146.46|-41.30
146.47,-41.30,Devonport,146.47|-41.30
146.48,-41.30,Devonport,146.48|-41.30
146.49,-41.30,Devonport,146.49|-41.30
146.50,-41.30,Devonport,146.50|-41.30
146.51,-41.30,Devonport,146.51|-41.30
146.52,-41.30,Devonport,146.52|-41.30
146.53,-41.30,Devonport,146.53|-41.30
146.54,-41.30,Devonport,146.54|-41.30
146.55,-41.30,Devonport,146.55|-41.30
146.56,-41.30,Devonport,146.56|-41.30
146.57,-41.30,Devonport,146.57|-41.30
146.58,-41.30,Devonport,146.58|-41.30
146.59,-41.30,Devonport,146.59|-41.30
146.60,-41.30,Devonport,146.60|-41.30
146.61,-41.30,Devonport,146.61|-41.30
146.62,-41.30,Devonport,146.62|-41.30
146.63,-41.30,Devonport,146.63|-41.30
146.64,-41.30,Devonport,146.64|-41.30
146.40,-41.29,Devonport,146.40|-41.29
146.41,-41.29,Devonport,146.41|-41.29
146.42,-41.29,Devonport,146.42|-41.29
146.43,-41.29,Devonport,146.43|-41.29
146.44,-41.29,Devonport,146.44|-41.29
146.45,-41.29,Devonport,146.45|-41.29
146.46,-41.29,Devonport,146.46|-41.29
146.47,-41.29,Devonport,146.47|-41.29
146.48,-41.29,Devonport,146.48|-41.29
146.49,-41.29,Devonport,146.49|-41.29
146.50,-41.29,Devonport,146.50|-41.29
146.51,-41.29,Devonport,146.51|-41.29
146.52,-41.29,Devonport,146.52|-41.29
146.53,-41.29,Devonport,146.53|-41.29
146.54,-41.29,Devonport,146.54|-41.29
146.55,-41.29,Devonport,146.55|-41.29
146.56,-41.29,Devonport,146.56|-41.29
146.57,-41.29,Devonport,146.57|-41.29
146.58,-41.29,Devonport,146.58|-41.29
146.59,-41.29,Devonport,146.59|-41.29
146.60,-41.29,Devonport,146.60|-41.29
146.61,-41.29,Devonport,146.61|-41.29
146.62,-41.29,Devonport,146.62|-41.29
146.63,-41.29,Devonport,146.63|-41.29
146.64,-41.29,Devonport,146.64|-41.29
146.25,-41.28,Ulverstone,146.25|-41.28
146.36,-41.28,Devonport,146.36|-41.28
146.37,-41.28,Devonport,146.37|-41.28
146.38,-41.28,Devonport,146.38|-41.28
146.39,-41.28,Devonport,146.39|-41.28
146.40,-41.28,Devonport,146.40|-41.28
146.41,-41.28,Devonport,146.41|-41.28
146.42,-41.28,Devonport,146.42|-41.28
146.43,-41.28,Devonport,146.43|-41.28
146.44,-41.28,Devonport,146.44|-41.28
146.45,-41.28,Devonport,146.45|-41.28
146.46,-41.28,Devonport,146.46|-41.28
146.47,-41.28,Devonport,146.47|-41.28
